name,length,duration,num_positives,num_negatives,num_puppetmaster,num_sockpuppets,min_message_length,ave_message_length,max_message_length,max_page_length,ave_page_length,min_page_length
Category_Wikipedia_sockpuppets_of_Kurtiswilliams.csv,419,12194141.0,87,332,80,7,0,49.14558472553699,243,61,25.782816229116946,7
Category_Wikipedia_sockpuppets_of_Julia1287.csv,414,37411785.0,145,269,109,36,0,30.758454106280194,260,40,18.265700483091788,7
Category_Wikipedia_sockpuppets_of_WiliWiji.csv,30,2987959.0,12,18,8,4,0,38.666666666666664,192,19,11.166666666666666,4
Category_Wikipedia_sockpuppets_of_NestleNW911.csv,1544,74886015.0,531,1013,382,149,0,49.33160621761658,255,59,17.821891191709845,4
Category_Wikipedia_sockpuppets_of_Editor2626744.csv,768,17410145.0,310,458,145,165,0,48.651041666666664,250,59,18.688802083333332,4
Category_Wikipedia_sockpuppets_of_NanoKid.csv,43,155609804.0,17,26,17,0,0,54.2093023255814,296,17,15.093023255813954,12
Category_Wikipedia_sockpuppets_of_白骨青灰.csv,98,162904.0,57,41,57,0,0,54.795918367346935,267,47,22.6734693877551,9
Category_Wikipedia_sockpuppets_of_Yash_flibtech.csv,2,0.0,1,1,1,0,28,28.0,28,23,23.0,23
Category_Wikipedia_sockpuppets_of_Anaflaggot.csv,12,3016280.0,6,6,3,3,0,37.666666666666664,123,22,19.666666666666668,16
Category_Wikipedia_sockpuppets_of_VinegarTom2017.csv,13,1562.0,8,5,5,3,0,46.92307692307692,161,13,13.0,13
Category_Wikipedia_sockpuppets_of_admirenepal.csv,175,57640062.0,35,140,19,16,0,41.47428571428571,195,57,14.48,4
Category_Wikipedia_sockpuppets_of_PrideOfKorea.csv,69,30856609.0,18,51,8,10,0,49.2463768115942,178,20,17.391304347826086,15
Category_Wikipedia_sockpuppets_of_Fatmanonthehorse.csv,1684,81211740.0,490,1194,297,193,0,45.462589073634206,255,50,19.017814726840854,4
Category_Wikipedia_sockpuppets_of_Gak_jelas.csv,144,87236.0,49,95,24,25,0,40.298611111111114,253,33,16.23611111111111,7
Category_Wikipedia_sockpuppets_of_Eastern_but_not_so_Middle.csv,738,5236948.0,218,520,202,16,0,55.1449864498645,495,41,15.044715447154472,1
Category_Wikipedia_sockpuppets_of_JMB1980.csv,1319,139958724.0,420,899,212,208,0,53.23047763457164,496,71,26.05155420773313,5
Category_Wikipedia_sockpuppets_of_Nicgf.csv,1253,40132526.0,392,861,181,211,0,51.549082202713485,255,57,16.43016759776536,4
Category_Wikipedia_sockpuppets_of_Ritvik12.csv,1145,25501711.0,306,839,125,181,0,42.5292576419214,243,47,20.987772925764194,4
Category_Wikipedia_sockpuppets_of_Dozerindia.csv,44,9838648.0,17,27,15,2,0,56.11363636363637,255,22,13.340909090909092,5
Category_Wikipedia_sockpuppets_of_Celticbhoy_kev.csv,64,69629465.0,15,49,15,0,0,36.796875,182,25,16.84375,3
Category_Wikipedia_sockpuppets_of_Masterofsuspense.csv,289,6830130.0,97,192,23,74,0,45.996539792387544,234,57,17.612456747404845,4
Category_Wikipedia_sockpuppets_of_Southreally54321.csv,29,434552.0,15,14,8,7,0,64.75862068965517,234,15,10.310344827586206,5
Category_Wikipedia_sockpuppets_of_NtokozoJiyana.csv,31,6448025.0,10,21,10,0,0,44.064516129032256,144,33,22.129032258064516,5
Category_Wikipedia_sockpuppets_of_Che829.csv,4250,302277568.0,1500,2750,500,1000,0,55.76635294117647,255,97,27.31270588235294,2
Category_Wikipedia_sockpuppets_of_Westrextravels.csv,34,7498905.0,9,25,7,2,0,28.941176470588236,140,57,20.176470588235293,13
Category_Wikipedia_sockpuppets_of_Alpha200807.csv,1993,5437203.0,657,1336,500,157,0,44.042147516307075,359,55,13.138484696437532,1
Category_Wikipedia_sockpuppets_of_Dominic_Santiago.csv,500,12208421.0,178,322,135,43,0,40.218,199,54,20.638,5
Category_Wikipedia_sockpuppets_of_KK_(Komail_Shayan).csv,39,16451494.0,8,31,7,1,0,29.025641025641026,189,26,13.461538461538462,5
Category_Wikipedia_sockpuppets_of_Katydidit.csv,2426,14377087.0,941,1485,500,441,0,42.10840890354493,255,65,22.943528441879636,1
Category_Wikipedia_sockpuppets_of_Vo147daKat.csv,43,1557055.0,28,15,24,4,0,65.88372093023256,223,20,12.651162790697674,10
Category_Wikipedia_sockpuppets_of_Islooguy.csv,125,76345571.0,55,70,35,20,0,47.416,212,23,18.936,7
Category_Wikipedia_sockpuppets_of_JasonA34.csv,106,20124391.0,36,70,24,12,0,57.971698113207545,384,46,21.49056603773585,4
Category_Wikipedia_sockpuppets_of_Stonic.csv,335,466535.0,99,236,99,0,0,39.25671641791045,145,34,17.608955223880596,7
Category_Wikipedia_sockpuppets_of_Malayalam_movies_1234.csv,905,861240.0,520,385,81,439,0,25.802209944751382,235,38,22.05745856353591,5
Category_Wikipedia_sockpuppets_of_Calmsurble.csv,107,37916861.0,58,49,33,25,0,45.86915887850467,318,54,32.02803738317757,11
Category_Wikipedia_sockpuppets_of_Sbobet.csv,5,1305079.0,4,1,2,2,0,87.8,158,26,19.6,13
Category_Wikipedia_sockpuppets_of_Corporate_Raider.csv,1459,59960446.0,408,1051,61,347,0,45.54146675805346,255,59,17.945167923235093,8
Category_Wikipedia_sockpuppets_of_Risk_Skar.csv,22,1912306.0,9,13,3,6,0,54.22727272727273,188,20,17.227272727272727,14
Category_Wikipedia_sockpuppets_of_Karanbhambra.csv,4,519.0,3,1,3,0,65,109.0,127,22,20.75,17
Category_Wikipedia_sockpuppets_of_Luxoculi.csv,21,68294.0,15,6,9,6,6,22.80952380952381,57,42,38.19047619047619,26
Category_Wikipedia_sockpuppets_of_Xewemo861.csv,12,193527.0,8,4,5,3,0,78.0,195,20,15.833333333333334,15
Category_Wikipedia_sockpuppets_of_Mattsabe.csv,793,100401288.0,186,607,94,92,0,57.91803278688525,255,50,18.564943253467845,4
Category_Wikipedia_sockpuppets_of_Musethica_e.V..csv,10,7334.0,6,4,5,1,0,25.3,140,24,12.0,9
Category_Wikipedia_sockpuppets_of_Supremewisdom.csv,326,8520974.0,100,226,81,19,0,47.236196319018404,255,46,12.202453987730062,4
Category_Wikipedia_sockpuppets_of_TheodorL2000.csv,39,2249039.0,21,18,14,7,0,29.102564102564102,145,53,26.692307692307693,15
Category_Wikipedia_sockpuppets_of_Elmalawx.csv,109,190446285.0,30,79,20,10,0,47.981651376146786,276,18,9.605504587155963,4
Category_Wikipedia_sockpuppets_of_Tbacon143.csv,165,3316038.0,65,100,59,6,0,45.551515151515154,254,50,19.703030303030303,13
Category_Wikipedia_sockpuppets_of_Chipdorrito.csv,8,42650.0,6,2,4,2,0,47.75,155,21,21.0,21
Category_Wikipedia_sockpuppets_of_Mayankvivek.csv,262,7097096.0,93,169,60,33,0,42.599236641221374,470,33,16.057251908396946,6
Category_Wikipedia_sockpuppets_of_Kiranmayi_pal.csv,1707,85706481.0,716,991,500,216,0,42.383128295254835,463,29,15.357937902753369,5
Category_Wikipedia_sockpuppets_of_Milan_sarmah.csv,559,55548141.0,235,324,83,152,0,41.38282647584973,306,53,19.178890876565294,3
Category_Wikipedia_sockpuppets_of_TEAMSAMADI.csv,37,689517.0,24,13,16,8,0,32.13513513513514,165,29,17.864864864864863,10
Category_Wikipedia_sockpuppets_of_Tacoelf7.csv,44,16851453.0,10,34,7,3,0,51.77272727272727,181,38,19.431818181818183,10
Category_Wikipedia_sockpuppets_of_118_alex.csv,4175,5743279.0,1330,2845,500,830,0,33.977005988023954,255,92,22.50107784431138,3
Category_Wikipedia_sockpuppets_of_Jatin_Patnaik.csv,15,514630.0,9,6,7,2,0,36.8,125,24,18.0,15
Category_Wikipedia_sockpuppets_of_Avalanche2020.csv,50,738429.0,17,33,15,2,0,56.3,361,51,28.04,11
Category_Wikipedia_sockpuppets_of_Organometalic1.csv,260,174757450.0,63,197,20,43,0,46.96153846153846,245,58,12.007692307692308,8
Category_Wikipedia_sockpuppets_of_Levijustus.csv,243,379500348.0,70,173,57,13,0,42.77777777777778,255,70,27.28395061728395,6
Category_Wikipedia_sockpuppets_of_Iamsushanth.csv,18,3992323.0,16,2,14,2,0,32.77777777777778,195,25,24.166666666666668,20
Category_Wikipedia_sockpuppets_of_Darth-Wiki-Man.csv,4908,41815905.0,1582,3326,500,1082,0,49.75081499592502,496,100,24.58088834555827,3
Category_Wikipedia_sockpuppets_of_Rochound57.csv,860,10824977.0,305,555,172,133,0,43.604651162790695,255,50,19.17906976744186,4
Category_Wikipedia_sockpuppets_of_Elvey.csv,2629,206491643.0,685,1944,500,185,0,59.28680106504374,255,66,20.13655382274629,3
Category_Wikipedia_sockpuppets_of_Neurosurgeon2be123.csv,84,3996971.0,28,56,18,10,0,75.64285714285714,219,41,17.13095238095238,5
Category_Wikipedia_sockpuppets_of_Auwall.csv,42,710026.0,16,26,11,5,0,36.857142857142854,151,24,15.30952380952381,13
Category_Wikipedia_sockpuppets_of_Aryan121.csv,150,20547541.0,59,91,44,15,0,73.99333333333334,254,62,24.06,10
Category_Wikipedia_sockpuppets_of_Jo2uke.csv,1572,229925588.0,516,1056,447,69,0,46.11704834605598,500,69,26.552162849872772,3
Category_Wikipedia_sockpuppets_of_JerryBusser.csv,503,172030.0,165,338,60,105,0,30.687872763419485,200,55,18.117296222664017,9
Category_Wikipedia_sockpuppets_of_Eeeeeewtw.csv,4369,272085011.0,1033,3336,302,731,0,43.33325703822385,255,56,20.121309224078736,3
Category_Wikipedia_sockpuppets_of_AtlanticDeep.csv,15625,204864720.0,5681,9944,500,5181,0,39.341568,272,84,19.324736,1
Category_Wikipedia_sockpuppets_of_Russel641.csv,1894,12115690.0,651,1243,500,151,0,49.98363252375924,500,62,21.88806758183738,4
Category_Wikipedia_sockpuppets_of_MrDrBaskets.csv,2040,20995639.0,508,1532,478,30,0,39.57990196078431,255,57,21.62843137254902,4
Category_Wikipedia_sockpuppets_of_Smurfmeister.csv,2253,262030615.0,513,1740,500,13,0,55.30670217487794,321,57,23.696404793608522,5
Category_Wikipedia_sockpuppets_of_OBED_THE_BULLSHITTER.csv,16,3112687.0,10,6,4,6,0,82.5,202,16,10.0,4
Category_Wikipedia_sockpuppets_of_Rosenthal88.csv,241,3533189.0,73,168,28,45,0,50.95020746887967,200,41,17.323651452282157,10
Category_Wikipedia_sockpuppets_of_Techpriya.csv,17,1111375.0,5,12,4,1,0,31.529411764705884,75,18,15.058823529411764,13
Category_Wikipedia_sockpuppets_of_Marytrott.csv,45,3483255.0,9,36,9,0,0,49.266666666666666,192,19,14.377777777777778,5
Category_Wikipedia_sockpuppets_of_Candyapple690.csv,636,173510484.0,201,435,108,93,0,50.58490566037736,499,45,19.261006289308177,5
Category_Wikipedia_sockpuppets_of_Socket_Preservation.csv,7,2020.0,4,3,4,0,25,83.71428571428571,199,24,24.0,24
Category_Wikipedia_sockpuppets_of_Calvinung2000.csv,40,13220548.0,13,27,12,1,0,54.85,199,37,19.925,6
Category_Wikipedia_sockpuppets_of_Nguyễn_Trần_Minh_Long.csv,28,674632.0,12,16,6,6,0,22.285714285714285,134,52,17.25,5
Category_Wikipedia_sockpuppets_of_GopiSandy2025.csv,19,840070.0,16,3,15,1,0,42.578947368421055,162,11,11.0,11
Category_Wikipedia_sockpuppets_of_Kingbrandus123.csv,69,23992416.0,27,42,26,1,0,45.17391304347826,233,49,35.26086956521739,4
Category_Wikipedia_sockpuppets_of_Aszblue.csv,19,231837.0,13,6,10,3,0,48.473684210526315,236,13,13.0,13
Category_Wikipedia_sockpuppets_of_Panda619.csv,2210,167698901.0,881,1329,500,381,0,50.12217194570136,496,67,26.1131221719457,6
Category_Wikipedia_sockpuppets_of_Cvpatel95.csv,60,4313506.0,26,34,16,10,0,35.3,178,35,19.916666666666668,4
Category_Wikipedia_sockpuppets_of_Spjimr.csv,18,23319023.0,9,9,7,2,0,26.5,152,47,47.0,47
Category_Wikipedia_sockpuppets_of_Mwangi2017.csv,189,47138594.0,72,117,40,32,0,40.857142857142854,226,28,15.534391534391535,6
Category_Wikipedia_sockpuppets_of_ThomasMasonDanny.csv,198,3397246.0,64,134,38,26,0,42.156565656565654,255,52,19.853535353535353,9
Category_Wikipedia_sockpuppets_of_Hernonwith7767.csv,7,260716.0,5,2,2,3,0,13.857142857142858,65,42,39.42857142857143,24
Category_Wikipedia_sockpuppets_of_Aboobackeramani.csv,3177,182695420.0,1112,2065,500,612,0,50.65942713251495,255,83,24.937677053824363,3
Category_Wikipedia_sockpuppets_of_Lucy-marie.csv,4042,196411814.0,1424,2618,500,924,0,48.34586838198911,250,67,26.55071746660069,6
Category_Wikipedia_sockpuppets_of_JOE128990303.csv,10,852021.0,5,5,2,3,0,99.3,324,34,18.8,15
Category_Wikipedia_sockpuppets_of_EuroTube.csv,46,513088.0,21,25,11,10,0,29.391304347826086,157,36,19.543478260869566,8
Category_Wikipedia_sockpuppets_of_AbeARules.csv,143,25376710.0,37,106,19,18,0,49.77622377622377,196,28,13.23076923076923,5
Category_Wikipedia_sockpuppets_of_Ppwrong.csv,1299,13353977.0,451,848,436,15,0,28.136258660508084,235,36,14.888375673595073,6
Category_Wikipedia_sockpuppets_of_Artaxerex.csv,1825,414847439.0,724,1101,500,224,0,49.412602739726026,264,145,21.333698630136986,7
Category_Wikipedia_sockpuppets_of_Bazaan.csv,9554,166037321.0,3560,5994,500,3060,0,44.7506803433117,444,78,18.602156164957087,4
Category_Wikipedia_sockpuppets_of_Prince_Of_Roblox.csv,29353,178303666.0,7935,21418,500,7435,0,48.99025653255204,500,74,14.574660171021701,3
Category_Wikipedia_sockpuppets_of_Minhascaa.csv,421,87822484.0,165,256,117,48,0,41.07600950118765,255,51,19.926365795724465,7
Category_Wikipedia_sockpuppets_of_Homme.csv,1980,299090145.0,446,1534,401,45,0,46.56969696969697,449,65,19.6989898989899,4
Category_Wikipedia_sockpuppets_of_Robjwev.csv,1308,98008644.0,388,920,387,1,0,74.4480122324159,500,55,24.17584097859327,5
Category_Wikipedia_sockpuppets_of_Haywon123.csv,178,99597033.0,51,127,46,5,0,57.651685393258425,385,61,20.93258426966292,5
Category_Wikipedia_sockpuppets_of_Conradlasbry.csv,110,16858843.0,22,88,19,3,0,50.58181818181818,230,34,12.927272727272728,3
Category_Wikipedia_sockpuppets_of_El_Machete_Guerrero.csv,2114,15418955.0,860,1254,352,508,0,40.978240302743615,255,50,22.508041627246925,5
Category_Wikipedia_sockpuppets_of_Datu_Hulyo.csv,2841,23917667.0,758,2083,500,258,0,50.30306230200634,494,73,21.09468497008096,4
Category_Wikipedia_sockpuppets_of_Kj650.csv,1317,29578797.0,326,991,122,204,0,41.73955960516325,250,58,29.473044798785118,4
Category_Wikipedia_sockpuppets_of_Sreekumarps0.csv,87,133047838.0,23,64,22,1,0,46.0919540229885,277,22,15.413793103448276,7
Category_Wikipedia_sockpuppets_of_Bauser68.csv,13,8901908.0,6,7,3,3,0,30.076923076923077,135,14,13.923076923076923,13
Category_Wikipedia_sockpuppets_of_Undersucker.csv,787,14321918.0,261,526,134,127,0,34.560355781448536,212,54,14.940279542566708,3
Category_Wikipedia_sockpuppets_of_Aroojakhan.csv,76,6114347.0,27,49,25,2,0,51.53947368421053,217,46,20.86842105263158,10
Category_Wikipedia_sockpuppets_of_Pakistaniengineer123.csv,186,88742284.0,69,117,31,38,0,49.89247311827957,239,47,24.516129032258064,15
Category_Wikipedia_sockpuppets_of_Carlospe67.csv,542,21794956.0,176,366,159,17,0,55.52767527675277,250,79,20.142066420664207,4
Category_Wikipedia_sockpuppets_of_TVSGuy.csv,1638,17945790.0,535,1103,500,35,0,50.505494505494504,496,55,26.116605616605618,2
Category_Wikipedia_sockpuppets_of_Kenatics.csv,20,66014.0,7,13,7,0,0,37.85,152,24,18.65,14
Category_Wikipedia_sockpuppets_of_American_Orthodox_Censor.csv,102,2825535.0,31,71,7,24,0,47.76470588235294,199,33,17.19607843137255,8
Category_Wikipedia_sockpuppets_of_CanadanHockley.csv,203,201928.0,65,138,24,41,0,48.433497536945815,229,54,19.74384236453202,5
Category_Wikipedia_sockpuppets_of_Magichan.csv,11,804.0,5,6,5,0,0,39.72727272727273,95,56,31.09090909090909,12
Category_Wikipedia_sockpuppets_of_Yas121.csv,1786,34409509.0,582,1204,500,82,0,45.577827547592385,224,50,18.637737961926092,3
Category_Wikipedia_sockpuppets_of_Futoshi_Takeyuki.csv,1314,115496010.0,381,933,319,62,0,39.545662100456624,381,65,18.961948249619482,4
Category_Wikipedia_sockpuppets_of_Surronie.csv,178,52561732.0,55,123,44,11,0,73.48314606741573,358,23,12.337078651685394,8
Category_Wikipedia_sockpuppets_of_Bro_Dude51.csv,346,5312045.0,101,245,89,12,0,48.10693641618497,277,41,17.734104046242773,8
Category_Wikipedia_sockpuppets_of_Davina.R.csv,63,11319307.0,25,38,13,12,0,46.26984126984127,174,64,32.285714285714285,16
Category_Wikipedia_sockpuppets_of_MBNO.csv,134,1232056.0,92,42,91,1,0,70.80597014925372,495,41,27.44776119402985,13
Category_Wikipedia_sockpuppets_of_Tintor3.csv,449,2735665.0,141,308,31,110,0,59.84187082405345,250,47,18.305122494432073,3
Category_Wikipedia_sockpuppets_of_Hereherer.csv,295,6037519.0,153,142,138,15,0,63.101694915254235,200,64,26.99322033898305,14
Category_Wikipedia_sockpuppets_of_Giriprasad_Damodar_02.csv,2154,45197405.0,675,1479,259,416,0,27.35933147632312,378,50,19.690807799442897,4
Category_Wikipedia_sockpuppets_of_BothRiver2000.csv,91,6056370.0,26,65,20,6,0,71.7032967032967,255,50,16.076923076923077,6
Category_Wikipedia_sockpuppets_of_FE_Freak.csv,226,22040131.0,60,166,25,35,0,57.676991150442475,244,55,18.756637168141594,3
Category_Wikipedia_sockpuppets_of_Jaleeljaleejaleel.csv,24,2119.0,8,16,7,1,0,68.29166666666667,208,25,13.125,10
Category_Wikipedia_sockpuppets_of_Jemz21.csv,1,0.0,1,0,1,0,10,10.0,10,49,49.0,49
Category_Wikipedia_sockpuppets_of_Musicfandom.csv,261,35553382.0,114,147,74,40,0,29.831417624521073,240,27,18.613026819923373,11
Category_Wikipedia_sockpuppets_of_TVFAN24.csv,2365,86750211.0,718,1647,500,218,0,33.25327695560254,251,70,24.45200845665962,3
Category_Wikipedia_sockpuppets_of_Aaron_j_christopher_101.csv,206,12964321.0,63,143,16,47,0,50.83980582524272,248,41,21.116504854368934,5
Category_Wikipedia_sockpuppets_of_Woohoo5241.csv,2767,550841184.0,599,2168,358,241,0,48.62631008312252,416,60,18.667871340802314,3
Category_Wikipedia_sockpuppets_of_Ritto77777.csv,3,479.0,2,1,2,0,38,160.66666666666666,404,39,37.333333333333336,34
Category_Wikipedia_sockpuppets_of_Indoor_Heater.csv,19,6041631.0,6,13,4,2,0,52.10526315789474,199,28,21.36842105263158,15
Category_Wikipedia_sockpuppets_of_FR30799386.csv,2292,8977683.0,765,1527,500,265,0,51.74520069808028,283,71,20.2521815008726,4
Category_Wikipedia_sockpuppets_of_Brick6900.csv,106,31185682.0,29,77,20,9,0,60.15094339622642,224,38,17.4811320754717,11
Category_Wikipedia_sockpuppets_of_Editingguy12345.csv,13,23015636.0,9,4,8,1,0,33.69230769230769,133,28,16.384615384615383,15
Category_Wikipedia_sockpuppets_of_Davidmarshall682.csv,15,272451.0,6,9,3,3,0,34.2,109,52,24.333333333333332,11
Category_Wikipedia_sockpuppets_of_Contributor10000000.csv,194,802811.0,81,113,67,14,0,40.170103092783506,236,58,35.99484536082474,11
Category_Wikipedia_sockpuppets_of_Harmony944.csv,2919,8375089.0,1000,1919,500,500,0,51.150393970537856,495,75,23.256252141144227,5
Category_Wikipedia_sockpuppets_of_Butterflycrowdwiki.csv,79,453880.0,69,10,64,5,0,18.164556962025316,255,28,14.329113924050633,13
Category_Wikipedia_sockpuppets_of_RuslanTheEditor.csv,262,14267924.0,110,152,98,12,0,46.07251908396947,378,65,20.061068702290076,7
Category_Wikipedia_sockpuppets_of_Jai_Ram_Tripura.csv,68,21964780.0,49,19,47,2,0,38.0735294117647,184,15,10.294117647058824,10
Category_Wikipedia_sockpuppets_of_DiamondTester.csv,11,4085.0,3,8,3,0,0,55.72727272727273,158,14,10.0,6
Category_Wikipedia_sockpuppets_of_HrakeDing.csv,127,1276627.0,44,83,12,32,0,53.21259842519685,239,31,15.377952755905511,10
Category_Wikipedia_sockpuppets_of_Sidowpknbkhihj.csv,2582,102358725.0,863,1719,416,447,0,49.67350890782339,400,50,21.529821843532147,3
Category_Wikipedia_sockpuppets_of_Be_Black_Hole_Sun.csv,3734,15736270.0,1330,2404,500,830,0,33.14033208355651,224,97,22.846813069094804,3
Category_Wikipedia_sockpuppets_of_Chadwickschool.csv,736,101255905.0,261,475,232,29,0,44.16711956521739,241,31,15.508152173913043,3
Category_Wikipedia_sockpuppets_of_Dakshband.csv,86,114562390.0,22,64,19,3,0,51.93023255813954,236,26,15.325581395348838,10
Category_Wikipedia_sockpuppets_of_Jaycen_A'mour.csv,8,259643.0,6,2,4,2,0,34.5,138,12,11.5,11
Category_Wikipedia_sockpuppets_of_Redpionia.csv,344,9245101.0,120,224,43,77,0,42.43023255813954,396,52,23.569767441860463,9
Category_Wikipedia_sockpuppets_of_Jonathanmbaez.csv,36,1971852.0,12,24,7,5,0,33.0,192,23,21.47222222222222,18
Category_Wikipedia_sockpuppets_of_AdamEmbry.csv,17,1384519.0,10,7,7,3,0,66.23529411764706,191,11,11.0,11
Category_Wikipedia_sockpuppets_of_Kylekieran.csv,1356,324780767.0,503,853,500,3,0,51.674778761061944,494,74,27.724188790560472,4
Category_Wikipedia_sockpuppets_of_Joetrohman.csv,3,1153.0,2,1,1,1,20,30.333333333333332,43,11,11.0,11
Category_Wikipedia_sockpuppets_of_Nowhereian.csv,477,363690098.0,178,299,158,20,0,66.0,821,49,17.51781970649895,8
Category_Wikipedia_sockpuppets_of_Bubblesmcfuglyguy.csv,1169,7611554.0,426,743,145,281,0,30.857998289136013,223,43,15.330196749358427,4
Category_Wikipedia_sockpuppets_of_Cool_aire_of_1998.csv,434,76204711.0,97,337,51,46,0,56.05990783410138,236,34,13.26958525345622,4
Category_Wikipedia_sockpuppets_of_JackofTradeA.csv,6,29671.0,4,2,4,0,58,152.0,200,17,12.833333333333334,12
Category_Wikipedia_sockpuppets_of_Singopo.csv,6253,122983666.0,2297,3956,500,1797,0,27.061090676475292,259,76,21.931233008156084,3
Category_Wikipedia_sockpuppets_of_Sue_Gollings.csv,22,92190.0,17,5,9,8,0,17.681818181818183,196,29,23.40909090909091,15
Category_Wikipedia_sockpuppets_of_انتاليو.csv,7,3448.0,4,3,3,1,0,55.42857142857143,196,28,22.571428571428573,17
Category_Wikipedia_sockpuppets_of_Maddyfan.csv,1451,126869073.0,508,943,500,8,0,37.12611991729842,271,51,19.11784975878704,5
Category_Wikipedia_sockpuppets_of_Tony590.csv,500,2855010.0,145,355,145,0,0,46.678,376,56,16.592,3
Category_Wikipedia_sockpuppets_of_Nscotian.csv,157,13586655.0,99,58,79,20,0,32.13375796178344,199,27,18.159235668789808,15
Category_Wikipedia_sockpuppets_of_Blue_username.csv,22,971634.0,13,9,8,5,4,50.54545454545455,162,27,17.727272727272727,9
Category_Wikipedia_sockpuppets_of_Coolstru01.csv,54,8718004.0,27,27,12,15,0,30.24074074074074,243,55,17.37037037037037,10
Category_Wikipedia_sockpuppets_of_Charis_M._Galanakis.csv,317,48442580.0,77,240,35,42,0,58.542586750788644,249,34,15.817034700315457,9
Category_Wikipedia_sockpuppets_of_Andymsci.csv,433,189126466.0,148,285,82,66,0,59.12009237875289,369,44,21.702078521939953,8
Category_Wikipedia_sockpuppets_of_Editor_wikip6.csv,1174,2924199.0,529,645,500,29,0,50.85860306643952,469,54,17.352640545144805,5
Category_Wikipedia_sockpuppets_of_Rannulz2000.csv,152,88236438.0,49,103,43,6,0,38.44736842105263,226,50,16.276315789473685,7
Category_Wikipedia_sockpuppets_of_Animum.csv,1900,286662102.0,555,1345,500,55,0,48.18052631578947,255,131,21.504210526315788,4
Category_Wikipedia_sockpuppets_of_Rahsin88.csv,61,81420303.0,25,36,24,1,0,50.16393442622951,223,24,16.81967213114754,15
Category_Wikipedia_sockpuppets_of_Kazaro.csv,2184,11164670.0,887,1297,500,387,0,53.354395604395606,255,69,22.922619047619047,7
Category_Wikipedia_sockpuppets_of_Dan_Gallagher.csv,310,196477085.0,111,199,73,38,0,58.31290322580645,493,50,33.52903225806452,14
Category_Wikipedia_sockpuppets_of_Oakley77.csv,1531,7081578.0,544,987,500,44,0,49.02090137165251,255,107,23.80731548007838,3
Category_Wikipedia_sockpuppets_of_Ianosistvan.csv,115,426346.0,41,74,35,6,0,18.17391304347826,139,25,12.069565217391304,7
Category_Wikipedia_sockpuppets_of_KennyYudashi.csv,100,739443.0,76,24,41,35,0,34.05,223,31,22.84,19
Category_Wikipedia_sockpuppets_of_Alan8746.csv,22,778228.0,12,10,7,5,14,81.81818181818181,194,35,26.863636363636363,18
Category_Wikipedia_sockpuppets_of_Eragon.raju.csv,222,8431546.0,68,154,40,28,0,44.171171171171174,237,61,20.644144144144143,10
Category_Wikipedia_sockpuppets_of_Johnnyturk888.csv,1217,12476540.0,503,714,500,3,0,39.02547247329499,232,103,18.957271980279376,4
Category_Wikipedia_sockpuppets_of_Theradioeditor.csv,20,5985522.0,6,14,3,3,0,31.3,93,53,46.4,20
Category_Wikipedia_sockpuppets_of_Fossey.csv,3,1140.0,2,1,2,0,0,95.66666666666667,177,11,11.0,11
Category_Wikipedia_sockpuppets_of_Viaankapoor2012.csv,6,1041529.0,6,0,6,0,0,45.666666666666664,120,22,11.166666666666666,9
Category_Wikipedia_sockpuppets_of_Political_Expert_47.csv,411,69116170.0,91,320,88,3,0,49.627737226277375,500,53,25.367396593673966,6
Category_Wikipedia_sockpuppets_of_Watashi_wa_kawaii_desu_ka.csv,9,114277.0,3,6,2,1,0,52.22222222222222,87,30,21.88888888888889,19
Category_Wikipedia_sockpuppets_of_Fourmilesc.csv,521,14200444.0,198,323,169,29,0,94.54126679462571,334,53,17.36468330134357,4
Category_Wikipedia_sockpuppets_of_Champ_Imi.csv,14,73080829.0,7,7,5,2,0,41.857142857142854,110,21,19.714285714285715,18
Category_Wikipedia_sockpuppets_of_Altus_mare.csv,61,262348.0,24,37,16,8,0,37.60655737704918,196,83,39.295081967213115,7
Category_Wikipedia_sockpuppets_of_You_have_sat_through_1_spin.csv,527,165848207.0,113,414,95,18,0,30.83111954459203,201,94,15.912713472485768,4
Category_Wikipedia_sockpuppets_of_Lichinsol.csv,509,41222069.0,181,328,178,3,0,67.86247544204322,500,51,13.88212180746562,3
Category_Wikipedia_sockpuppets_of_The_Wurdalak.csv,2193,26224021.0,858,1335,452,406,0,43.78248974008208,255,70,22.929320565435475,7
Category_Wikipedia_sockpuppets_of_Pokemonblackds.csv,1907,26134753.0,419,1488,380,39,0,51.35920293654956,250,67,16.630833770319875,1
Category_Wikipedia_sockpuppets_of_Tomsefal12.csv,5,6900370.0,3,2,2,1,0,25.4,41,21,20.4,20
Category_Wikipedia_sockpuppets_of_BBMatBlood.csv,1637,16110059.0,519,1118,500,19,0,49.616371411117896,500,52,16.31215638362859,3
Category_Wikipedia_sockpuppets_of_Msgelhorn.csv,252,6936072.0,82,170,81,1,0,45.757936507936506,255,70,19.023809523809526,5
Category_Wikipedia_sockpuppets_of_The_UPN_Vandal.csv,1027,10587522.0,237,790,14,223,0,29.933787731256086,199,47,19.527750730282374,3
Category_Wikipedia_sockpuppets_of_Abbrickman.csv,87,591103.0,37,50,26,11,0,44.60919540229885,180,29,20.60919540229885,12
Category_Wikipedia_sockpuppets_of_Thelastamazinggrace.csv,20,1162.0,10,10,7,3,0,40.55,173,19,16.2,15
